Date,Open,High,Low,Close,Adj Close,Volume
3/6/2019,1186.300049,1239.599976,1179.75,1228.699951,1224.862427,1178834
3/7/2019,1234,1234,1210,1221.150024,1217.33606,657385
3/8/2019,1220,1256,1216.699951,1243,1239.117798,1335943
3/11/2019,1247.099976,1308.5,1245.5,1301.949951,1297.883667,1492089
3/12/2019,1305,1308.349976,1261.650024,1269.699951,1265.734375,1224545
3/13/2019,1280,1326,1280,1301.699951,1297.634399,2641515
3/14/2019,1302.699951,1327.949951,1290.550049,1299.800049,1295.740479,1156616
3/15/2019,1305.900024,1314.900024,1286,1296.050049,1292.002197,805058
3/18/2019,1300,1329,1300,1320.75,1316.625,814712
3/19/2019,1320,1339.5,1320,1326.349976,1322.20752,733824
3/20/2019,1336,1434,1327.25,1423.699951,1419.253418,3781807
3/22/2019,1405,1462,1403,1427.050049,1422.593018,5332503
3/25/2019,1440,1452,1376.199951,1384.449951,1380.125977,3707740
3/26/2019,1376,1430,1352.25,1423.150024,1418.7052,3405936
3/27/2019,1421,1421,1394,1401.300049,1396.923462,1287910
3/28/2019,1396,1447.900024,1388.099976,1438.5,1434.007202,1728400
4/1/2019,1426.25,1442,1403,1416.800049,1412.375122,1043373
4/2/2019,1419,1419,1377.099976,1382.949951,1378.630737,1116765
4/3/2019,1388,1396,1361.349976,1365.25,1360.985962,1368980
4/4/2019,1380,1441.599976,1370.199951,1431.949951,1427.477661,3316463
4/5/2019,1435.550049,1449.099976,1414.550049,1419.300049,1414.86731,1330263
4/8/2019,1416.650024,1427.449951,1391,1413.150024,1408.73645,709277
4/9/2019,1401.650024,1411.25,1382.349976,1391.050049,1386.705444,751558
4/10/2019,1394,1425.25,1384.150024,1394,1389.64624,1194384
4/11/2019,1390,1414.900024,1381.800049,1404.099976,1399.7146,1080701
4/12/2019,1415,1436.800049,1406.5,1432.650024,1428.175537,1153953
4/15/2019,1430,1483.900024,1430,1477.349976,1472.73584,1763125
4/16/2019,1485.099976,1610,1477.400024,1581.900024,1576.959351,8149824
4/18/2019,1597,1650,1542.25,1554.400024,1549.545288,8338997
4/22/2019,1530,1544.800049,1475.900024,1488.849976,1484.199951,3332530
4/23/2019,1500,1520,1458.300049,1468.75,1464.16272,3341614
4/24/2019,1483,1489.800049,1439.099976,1472.599976,1468.000732,2314490
4/25/2019,1480,1511,1473,1483.650024,1479.016235,2429658
4/26/2019,1493,1507,1466.099976,1481.800049,1477.171997,1278245
4/30/2019,1494.900024,1522.900024,1473.25,1517,1512.262085,2183641
5/2/2019,1512.949951,1549,1496.5,1540.449951,1535.638794,1832790
5/3/2019,1550,1604.300049,1546.050049,1577.699951,1572.772461,3897642
5/6/2019,1569.800049,1597.449951,1553,1561.199951,1556.323975,1816478
5/7/2019,1586.949951,1586.949951,1547.300049,1576.75,1571.825439,1769334
5/8/2019,1575.050049,1585,1545.300049,1574.449951,1569.532593,1255089
5/9/2019,1575.699951,1575.699951,1530.449951,1536.800049,1532.000244,1340161
5/10/2019,1549.099976,1551.900024,1512.099976,1536.300049,1531.501831,1510984
5/13/2019,1536.300049,1566.699951,1524,1556.650024,1551.788208,1113392
5/14/2019,1554.949951,1579.099976,1542.449951,1564.25,1559.364502,1404621
5/15/2019,1570,1622.400024,1563.050049,1610.349976,1605.320435,2450624
5/16/2019,1580,1580,1453.199951,1464.900024,1460.324829,7061041
5/17/2019,1450,1498.349976,1413.699951,1473.75,1469.147095,8447431
5/20/2019,1519,1530,1440.800049,1454.949951,1450.405762,2640851
5/21/2019,1482,1511,1455,1477.050049,1472.43689,2622583
5/22/2019,1500,1516.800049,1468.599976,1509.099976,1504.386719,2243116
5/23/2019,1512,1557,1512,1543.900024,1539.078125,1386115
5/24/2019,1570.949951,1630.900024,1566.650024,1621.75,1616.684937,3191660
5/27/2019,1616,1669.449951,1596.650024,1662.150024,1656.95874,2697614
5/28/2019,1698,1716,1648.150024,1657.449951,1652.273315,6778068
5/29/2019,1667.800049,1667.800049,1627.050049,1640.449951,1635.326416,1618379
5/30/2019,1644.949951,1663,1625,1644.050049,1638.915283,2064039
5/31/2019,1659.900024,1680,1655,1676.300049,1671.064575,1715992
6/3/2019,1696.099976,1711,1681.050049,1691.349976,1686.067505,1763512
6/4/2019,1677.300049,1704.599976,1677.300049,1686.300049,1681.033325,1135825
6/6/2019,1691,1699.150024,1666.150024,1670.849976,1665.631592,829316
6/7/2019,1651.5,1677,1645.699951,1661.199951,1656.011597,956818
6/10/2019,1664.150024,1673,1650,1657.5,1652.323242,659669
6/11/2019,1659.699951,1684.5,1655.849976,1675.900024,1670.665771,898314
6/12/2019,1675.900024,1680,1629,1650.949951,1645.793701,1287297
6/13/2019,1672.650024,1694,1655.050049,1676.150024,1670.915039,1966191
6/14/2019,1685,1686.599976,1639.650024,1645.900024,1640.759521,635071
6/17/2019,1640,1654.150024,1634.5,1642.550049,1637.420044,575284
6/18/2019,1668.949951,1674.099976,1648.050049,1662.650024,1657.457153,1208982
6/19/2019,1673.949951,1683,1590.150024,1609.150024,1604.124268,1397697
6/20/2019,1622,1623.949951,1564,1582.25,1577.308228,1758882
6/21/2019,1559.900024,1564,1531.050049,1552.099976,1547.252441,1821382
6/24/2019,1540,1572.25,1536.199951,1555.050049,1550.193237,856218
6/25/2019,1556.949951,1609,1555.349976,1603.449951,1598.442017,1209094
6/26/2019,1605,1609.849976,1571.599976,1575.800049,1570.878418,995253
6/27/2019,1575,1592.5,1568.199951,1583.349976,1578.404785,991358
6/28/2019,1598.699951,1598.699951,1551.199951,1557.949951,1553.084106,649403
7/1/2019,1560.5,1591,1560.5,1581.099976,1576.161865,743254
7/2/2019,1586.050049,1586.099976,1552.849976,1563.599976,1558.716553,700560
7/3/2019,1579.699951,1585.900024,1567,1579.449951,1574.516968,711864
7/4/2019,1582.599976,1647,1573.699951,1635.75,1630.641235,1767038
7/5/2019,1639,1661,1554.199951,1562,1557.121582,1885584
7/8/2019,1562,1578.949951,1548.949951,1571.050049,1566.143311,696543
7/9/2019,1576,1577,1508.650024,1566.300049,1561.408203,1263684
7/10/2019,1409.699951,1417,1264.849976,1398.050049,1393.683594,12143430
7/11/2019,1378.949951,1383.849976,1273.199951,1354.5,1350.269653,12110183
7/12/2019,1352,1389,1339.449951,1356.849976,1352.612183,6287519
7/15/2019,1300,1388.900024,1293.849976,1381.050049,1376.736694,4022524
7/16/2019,1384,1458.550049,1365,1445.25,1440.736206,4407022
7/17/2019,1440,1483.949951,1419.099976,1465.25,1460.673706,5998750
7/18/2019,1463,1482.300049,1445.599976,1458.900024,1454.343506,2725626
7/19/2019,1478,1488,1452,1462.949951,1458.380859,3004690
7/22/2019,1482.050049,1531,1424.75,1519.199951,1514.4552,7805623
7/23/2019,1514,1536.800049,1501,1523.400024,1518.64209,2434765
7/24/2019,1527.949951,1620,1450.199951,1595,1590.018433,7056558
7/25/2019,1610,1623.949951,1577,1584.75,1579.800415,2877671
7/26/2019,1570.099976,1606.199951,1570.099976,1582.449951,1577.507568,1469774
7/29/2019,1574,1598.699951,1560.550049,1579.949951,1575.015381,973548
7/30/2019,1579,1589.550049,1539.25,1544.550049,1539.726074,981802
7/31/2019,1534,1563.599976,1510.300049,1557.199951,1552.336426,1209983
8/1/2019,1551,1575,1539,1551.599976,1546.754028,882991
8/2/2019,1555.099976,1571.050049,1502.300049,1507.650024,1502.941284,1600641
8/5/2019,1495,1506.349976,1461.550049,1491,1486.343262,1112936
8/6/2019,1465,1519.849976,1411.650024,1492.5,1487.838623,3432460
8/7/2019,1481,1524.5,1477.75,1498.949951,1494.268433,1148261
8/8/2019,1497,1523.949951,1478.25,1518.150024,1513.408447,1072998
8/9/2019,1525,1538.849976,1512.099976,1530.949951,1526.168457,997946
8/13/2019,1531.050049,1539.800049,1498,1507.150024,1502.442871,858858
8/14/2019,1502,1631.199951,1502,1599.5,1594.504395,2854234
8/16/2019,1572,1615.349976,1572,1600.900024,1595.900024,1567364
8/19/2019,1633,1660,1610,1617.099976,1617.099976,1432384
8/20/2019,1624,1645,1605,1631.650024,1631.650024,1294430
8/21/2019,1641.5,1650,1618,1624.800049,1624.800049,722330
8/22/2019,1625,1650,1614.800049,1621.099976,1621.099976,1244084
8/23/2019,1610,1655.150024,1581.699951,1645.5,1645.5,1222090
8/26/2019,1674.449951,1687.949951,1648.099976,1680.349976,1680.349976,978810
8/27/2019,1682,1695,1616.099976,1648.599976,1648.599976,1778648
8/28/2019,1650,1665,1632.400024,1659.25,1659.25,1248510
8/29/2019,1661,1667.449951,1641,1656.25,1656.25,944637
8/30/2019,1664.949951,1696.099976,1652,1690.449951,1690.449951,936781
9/3/2019,1688,1716,1612.599976,1624.699951,1624.699951,2090282
9/4/2019,1634,1652.900024,1597.949951,1641.199951,1641.199951,1819304
9/5/2019,1638,1642.650024,1616.050049,1632,1632,893530
9/6/2019,1634,1654.699951,1634,1648.650024,1648.650024,697759
9/9/2019,1647,1684.5,1635.349976,1675.650024,1675.650024,758609
9/11/2019,1670.099976,1689.800049,1655.199951,1664.050049,1664.050049,610667
9/12/2019,1665,1737.949951,1662,1723.050049,1723.050049,2212967
9/13/2019,1728.900024,1735.900024,1704.150024,1718.849976,1718.849976,975397
9/16/2019,1669.949951,1681.900024,1652.099976,1671.5,1671.5,1058230
9/17/2019,1660,1688,1652,1667.599976,1667.599976,1001997
9/18/2019,1686,1720,1673.099976,1677.800049,1677.800049,599249
9/19/2019,1683,1701.5,1662.650024,1693.949951,1693.949951,720758
9/20/2019,1698.199951,1777,1670.400024,1738.300049,1738.300049,1844392
9/23/2019,1735,1829,1727.199951,1803.800049,1803.800049,1076164
9/24/2019,1810,1832.699951,1791.699951,1817.900024,1817.900024,782292
9/25/2019,1822.300049,1830,1793,1803.550049,1803.550049,632284
9/26/2019,1827,1882.849976,1821,1871,1871,1780266
9/27/2019,1859,1874.650024,1829.699951,1851.800049,1851.800049,740839
9/30/2019,1853,1898.849976,1832.699951,1889.650024,1889.650024,1090939
10/1/2019,1878,1888.849976,1854,1869.900024,1869.900024,811298
10/3/2019,1812.099976,1847.699951,1780.550049,1826.050049,1826.050049,1184111
10/4/2019,1843.75,1843.75,1788.050049,1809.599976,1809.599976,910904
10/7/2019,1805,1821,1771,1795.150024,1795.150024,539117
10/9/2019,1800,1804,1763.050049,1796.449951,1796.449951,681454
10/10/2019,1790,1814.300049,1780.300049,1790.099976,1790.099976,409189
10/11/2019,1799,1800,1741.550049,1749.650024,1749.650024,688813
10/14/2019,1750,1772.900024,1738.550049,1766.75,1766.75,456697
10/15/2019,1769.099976,1771.699951,1748,1752.050049,1752.050049,561407
10/16/2019,1753,1763.650024,1706.300049,1725.800049,1725.800049,926096
10/17/2019,1717,1742.150024,1692.150024,1736.349976,1736.349976,1367203
10/18/2019,1729,1748,1706.050049,1729.900024,1729.900024,1000146
10/22/2019,1719,1719,1666.5,1674.349976,1674.349976,1111643
10/23/2019,1667,1689.900024,1641.099976,1654.550049,1654.550049,1049669
10/24/2019,1658.699951,1692.349976,1637.449951,1664.900024,1664.900024,1157546
10/25/2019,1611,1644.300049,1452.550049,1467.800049,1467.800049,11229256
10/27/2019,1466.949951,1478.900024,1446,1453.349976,1453.349976,504081
10/29/2019,1394,1434.449951,1377.949951,1409.75,1409.75,4126810
10/30/2019,1450,1534.400024,1420,1512.050049,1512.050049,6003645
10/31/2019,1521.5,1537.849976,1450,1456.849976,1456.849976,3358096
11/1/2019,1472.300049,1507.349976,1429,1438.650024,1438.650024,4453395
11/4/2019,1440.050049,1459.650024,1421.599976,1436.400024,1436.400024,1638666
11/5/2019,1432,1503,1411.849976,1462.449951,1462.449951,4797987
11/6/2019,1474,1494.75,1451.050049,1468.650024,1468.650024,1114009
11/7/2019,1477.699951,1497.900024,1456.099976,1492.550049,1492.550049,2561089
11/8/2019,1495,1541.75,1480.550049,1530,1530,2400373
11/11/2019,1524,1524.800049,1470.099976,1481.349976,1481.349976,1565295
11/13/2019,1482,1494.949951,1466.400024,1477.550049,1477.550049,898600
11/14/2019,1478,1525,1465,1516.900024,1516.900024,1224651
11/15/2019,1510,1516.199951,1456.150024,1465.650024,1465.650024,1568300
11/18/2019,1475,1486.900024,1454.449951,1460,1460,997063
11/19/2019,1460,1468,1422.199951,1425.75,1425.75,1131505
11/20/2019,1440,1449.599976,1417.5,1426.650024,1426.650024,962616
11/21/2019,1426.650024,1443.050049,1385,1400.199951,1400.199951,1363237
11/22/2019,1392,1404.900024,1357.25,1391,1391,2178554
11/25/2019,1390.150024,1454.800049,1390.150024,1450.150024,1450.150024,1803684
11/26/2019,1421,1439.5,1388.5,1413.099976,1413.099976,2482861
11/27/2019,1410,1439.949951,1392,1427.199951,1427.199951,1424977
11/28/2019,1420,1444.75,1418,1433.550049,1433.550049,1070836
11/29/2019,1426.150024,1474.900024,1420.349976,1444.199951,1444.199951,1106004
12/2/2019,1458,1461.900024,1437.349976,1452.199951,1452.199951,636925
12/3/2019,1438,1444.849976,1390.199951,1399.599976,1399.599976,1423698
12/4/2019,1390,1419.199951,1385.599976,1405.800049,1405.800049,800504
12/5/2019,1379.599976,1393.5,1317.25,1321.25,1321.25,3271613
12/6/2019,1325,1335,1305.550049,1323.099976,1323.099976,2103825
12/9/2019,1327.099976,1351.849976,1317.150024,1327.800049,1327.800049,1085122
12/10/2019,1327.400024,1340.5,1324.150024,1328.75,1328.75,538102
12/11/2019,1330,1348,1325,1338.949951,1338.949951,609565
12/12/2019,1348.900024,1359.800049,1331.5,1339.400024,1339.400024,752297
12/13/2019,1347,1367.949951,1310,1322.050049,1322.050049,1540569
12/16/2019,1329,1329,1291.099976,1299.800049,1299.800049,1217911
12/17/2019,1300,1320,1295.050049,1315.150024,1315.150024,1110006
12/18/2019,1314,1320,1292.5,1309.25,1309.25,895588
12/19/2019,1303.75,1309,1280,1286.050049,1286.050049,952595
12/20/2019,1300,1308.5,1286,1293.349976,1293.349976,1090049
12/23/2019,1284,1315,1277.099976,1300.349976,1300.349976,1954266
12/24/2019,1295,1310,1295,1306.949951,1306.949951,819488
12/26/2019,1304.949951,1339.199951,1298.050049,1321.949951,1321.949951,1952617
12/27/2019,1322,1345,1313.550049,1340.050049,1340.050049,1025068
12/30/2019,1338,1352.699951,1330,1343.099976,1343.099976,831296
12/31/2019,1345,1358.800049,1328.25,1333.550049,1333.550049,792215
1/1/2020,1333.550049,1347.650024,1330,1333,1333,377625
1/2/2020,1340,1346.949951,1330,1332.400024,1332.400024,396177
1/3/2020,1318.5,1382.5,1301.400024,1360.949951,1360.949951,3665728
1/6/2020,1341,1347.900024,1318,1327.099976,1327.099976,1398650
1/7/2020,1327.150024,1384,1327.150024,1364.050049,1364.050049,1430196
1/8/2020,1326.050049,1368,1320,1353.099976,1353.099976,1793942
1/9/2020,1385,1410,1369.199951,1402.199951,1402.199951,1937904
1/10/2020,1418,1430.900024,1406.349976,1416.300049,1416.300049,1336205
1/13/2020,1421.300049,1436,1407.650024,1424.150024,1424.150024,1243383
1/14/2020,1430,1436.400024,1418,1423.25,1423.25,810440
1/15/2020,1425.949951,1453.699951,1416.099976,1445.599976,1445.599976,808672
1/16/2020,1492.050049,1509.699951,1443,1457.449951,1457.449951,2437625
1/17/2020,1458,1480,1448.550049,1472.949951,1472.949951,631678
1/20/2020,1475,1485,1458.050049,1472.349976,1472.349976,528466
1/21/2020,1460,1462.800049,1426.099976,1438.800049,1438.800049,1294690
1/22/2020,1440,1474.949951,1428.75,1468.099976,1468.099976,804058
1/23/2020,1485,1485,1451.300049,1465.900024,1465.900024,976622
1/24/2020,1465,1513.349976,1460.199951,1501.5,1501.5,1782660
1/27/2020,1499,1513.400024,1480.25,1495.75,1495.75,1412469
1/28/2020,1515,1541,1443.699951,1453.75,1453.75,6189322
1/29/2020,1475,1480.349976,1436.550049,1462.099976,1462.099976,1904809
1/30/2020,1451,1456.949951,1405,1419.199951,1419.199951,1822998
1/31/2020,1417,1426.949951,1371,1378.25,1378.25,1809304
2/3/2020,1366.550049,1401.699951,1349.300049,1391.800049,1391.800049,1155885
2/4/2020,1400,1419.949951,1395,1413,1413,597879
2/5/2020,1421.5,1455,1407.050049,1450.349976,1450.349976,885473
2/6/2020,1450,1458.349976,1387,1404.599976,1404.599976,1789881
2/7/2020,1408,1413,1391.449951,1400.150024,1400.150024,935774
2/10/2020,1400,1411.800049,1387.449951,1400.849976,1400.849976,758700
2/11/2020,1411,1416,1384.050049,1391,1391,908662
2/12/2020,1392,1450,1381.099976,1442.199951,1442.199951,1501808
2/13/2020,1442,1457.849976,1431.25,1444.400024,1444.400024,948700
2/14/2020,1434.800049,1464.800049,1429.699951,1439.099976,1439.099976,822170
2/17/2020,1441.300049,1465,1436.050049,1455.800049,1455.800049,507315
2/18/2020,1447.400024,1478.800049,1426.75,1471.050049,1471.050049,744044
2/19/2020,1475,1493.400024,1463.150024,1481.75,1481.75,634197
2/20/2020,1479.75,1479.75,1454.150024,1464.849976,1464.849976,631873
2/24/2020,1458,1478,1418,1444.5,1444.5,998276
2/25/2020,1444,1444.449951,1335,1376.900024,1376.900024,4775799
2/26/2020,1365.099976,1410.5,1351.099976,1391.449951,1391.449951,1545234
2/27/2020,1380,1382.900024,1358.550049,1366.5,1366.5,1307544
2/28/2020,1320,1341.949951,1220.5,1300.050049,1300.050049,4156991
3/2/2020,1313,1347.949951,1213.5,1239.050049,1239.050049,3163264
3/3/2020,1243,1284.5,1216.400024,1228.449951,1228.449951,4247523
3/4/2020,1225.150024,1233.400024,1154.050049,1201.050049,1201.050049,5734352
3/5/2020,1200,1227.650024,1184.199951,1211.099976,1211.099976,2209405
3/6/2020,1090,1184.300049,1090,1176.900024,1176.900024,2435604
3/9/2020,1175.050049,1233.5,1163.099976,1213.199951,1213.199951,3127030
3/11/2020,1205,1215.25,1149.699951,1160.25,1160.25,1752142
3/12/2020,1044.25,1044.25,945,1018.400024,1018.400024,2385682
3/13/2020,916.599976,1032.75,865.650024,998.799988,998.799988,2267248
3/16/2020,941,1004,912,978.400024,978.400024,2773872
3/17/2020,952,1010,937.299988,976.700012,976.700012,2200893
3/18/2020,975.200012,979.950012,921,949.900024,949.900024,1516071
3/19/2020,891,987,882,909.200012,909.200012,1835738
3/20/2020,850.099976,949.200012,835.099976,871.700012,871.700012,4520092
3/23/2020,784.549988,958,784.549988,856.950012,856.950012,1901262
3/24/2020,800.049988,973.450012,771.299988,916.349976,916.349976,3154705
3/25/2020,825,1053.800049,825,1011.099976,1011.099976,2511518
3/26/2020,1000,1147.400024,949.450012,1008.900024,1008.900024,3404418
3/27/2020,1012,1068.099976,1005.200012,1027.300049,1027.300049,1883975
3/30/2020,990,1129,953.5,1016.700012,1016.700012,1245800
3/31/2020,1035,1078.400024,1017,1066.150024,1066.150024,945092
4/1/2020,1051,1052.400024,982,999,999,1206502
4/3/2020,999,1004.900024,915.049988,953.25,953.25,2314763
4/7/2020,987,994.299988,928.049988,980.25,980.25,1751188
4/8/2020,960,1078.25,944.900024,990.150024,990.150024,2715325
4/9/2020,995,1070,981,1041.949951,1041.949951,1723325
4/13/2020,1052,1090.849976,989.099976,1068.400024,1068.400024,2404617
4/15/2020,1001,1039,997,1007.549988,1007.549988,2851947
4/16/2020,998,1024.300049,983,1010,1010,1960417
4/17/2020,1030,1088.699951,1016.049988,1068.300049,1068.300049,2810726
4/20/2020,1043.949951,1043.949951,1000,1004.150024,1004.150024,2520926
4/21/2020,980,1020,966.599976,1010.650024,1010.650024,2044243
4/22/2020,1010,1010,953.349976,959.700012,959.700012,2425067
4/23/2020,967.450012,968.599976,926.5,932.200012,932.200012,2637093
4/24/2020,930,938.549988,878.75,891.75,891.75,2603976
4/27/2020,910,917.599976,865,871.099976,871.099976,3189120
4/28/2020,872,915,871.599976,908.299988,908.299988,2908400
4/29/2020,914.349976,929.950012,905.049988,921.299988,921.299988,1634105
4/30/2020,949,1037.849976,930.049988,995.25,995.25,5402202
5/4/2020,938,954.75,915,928,928,1878463
5/5/2020,925,974.700012,908.200012,950.299988,950.299988,4813352
5/6/2020,931,954.799988,911.599976,937.049988,937.049988,2229088
5/7/2020,937,937,909,914.549988,914.549988,1299780
5/8/2020,922,949.099976,917,928.049988,928.049988,1787974
5/11/2020,953,994,951.200012,960.200012,960.200012,2836228
5/12/2020,943.400024,1020,943.400024,1008.599976,1008.599976,5475398
5/13/2020,1060,1060,1001,1004.400024,1004.400024,2639367
5/14/2020,995,995,962.799988,971.75,971.75,1369265
5/15/2020,970.200012,996.400024,941,984,984,4044820
5/18/2020,940,945,850,912.25,912.25,7187050
5/19/2020,900,935.849976,885.049988,919.950012,919.950012,4015034
5/20/2020,909,926.950012,900,911.900024,911.900024,1878434
5/21/2020,1000,1029.849976,967.299988,978.799988,978.799988,14644737
5/22/2020,989.950012,1016,965.950012,974.25,974.25,5480142
5/26/2020,989.950012,995.049988,936.900024,942,942,2805222
5/27/2020,930,957.150024,920.5,953.900024,953.900024,2563702
5/28/2020,955,984,941.650024,977.700012,977.700012,2040924
5/29/2020,941,978,941,965.5,965.5,2054082
6/1/2020,972,983,948.049988,953.549988,953.549988,3300019
6/2/2020,952,964,935,945.549988,945.549988,3616544
6/3/2020,955.099976,1076.699951,955.099976,1023.200012,1023.200012,12015073
6/4/2020,1025,1125.5,1025,1116.050049,1116.050049,7718436
6/5/2020,1125,1204.400024,1125,1189.949951,1189.949951,7107113
6/8/2020,1209,1210,1109.75,1117.300049,1117.300049,5117474
6/9/2020,1121,1135,1071.400024,1080.349976,1080.349976,3591032
6/10/2020,1069.800049,1069.800049,1013,1035.599976,1035.599976,6034266
6/11/2020,1020.200012,1064,985,1005.650024,1005.650024,3364748
6/12/2020,956,1014.25,950.5,1003.349976,1003.349976,3118448
6/15/2020,1009.950012,1042.599976,983.599976,993,993,2822527
6/16/2020,1037,1037.900024,983.25,1005.299988,1005.299988,2080975
6/17/2020,1004,1018.799988,990.099976,1005.450012,1005.450012,1205503
6/18/2020,998,1029.699951,995.099976,1024.400024,1024.400024,1198096
6/19/2020,1024.349976,1049,1016,1027.599976,1027.599976,1608772
6/22/2020,1040,1079,1030.050049,1047.199951,1047.199951,1634796
6/23/2020,1047.199951,1079,1035.599976,1072.099976,1072.099976,1204874
6/24/2020,1072,1105.849976,1051,1062.5,1062.5,2049144
6/25/2020,1055,1068,1037.050049,1044.949951,1044.949951,1157845
6/26/2020,1048,1062,1022.700012,1028.550049,1028.550049,1850057
6/29/2020,1026,1032.949951,998.200012,1009.099976,1009.099976,1447749
6/30/2020,1026,1031.800049,983,988.849976,988.849976,1727778
7/1/2020,996.900024,1007,985,995.650024,995.650024,867302
7/2/2020,1000,1018.950012,995,1001.849976,1001.849976,854894
7/3/2020,1011.849976,1018,1001.25,1012.150024,1012.150024,757620
7/6/2020,1010,1033.650024,1001.799988,1026.75,1026.75,1311012
7/7/2020,1024,1042.550049,1019.299988,1034.349976,1034.349976,970260
7/8/2020,1032,1063.849976,1027.199951,1040.75,1040.75,1319165
7/9/2020,1041,1075.349976,1012.849976,1020.049988,1020.049988,1680868
7/10/2020,1010,1028.449951,1001.700012,1016.75,1016.75,1111117
7/13/2020,1020,1029.699951,1008.099976,1014.849976,1014.849976,677791
7/14/2020,995,999,941.25,955.299988,955.299988,3298689
7/15/2020,962,978.75,949.25,952.25,952.25,1459744
7/16/2020,960.450012,1002,950,989.599976,989.599976,2554417
7/17/2020,992.5,1009.400024,985.549988,991.25,991.25,1447828
7/20/2020,997,1000,960.549988,971.450012,971.450012,1476093
7/21/2020,974,987.299988,960.349976,964.150024,964.150024,1638940
7/22/2020,964,973.799988,946,965.650024,965.650024,2023196
7/23/2020,969.900024,982,961.099976,963.849976,963.849976,1124664
7/24/2020,960.049988,966.5,940,948.25,948.25,1355268
7/27/2020,946.450012,946.450012,898.400024,902.400024,902.400024,2456712
7/28/2020,896,919.700012,886.75,914.299988,914.299988,1765413
7/29/2020,909,923.700012,890,909.75,909.75,2464943
7/30/2020,876,945.700012,875.25,938.5,938.5,4902577
7/31/2020,941.75,989.650024,931,979.849976,979.849976,2953468
8/3/2020,975.049988,985.799988,951,953.799988,953.799988,1804826
8/4/2020,960,988,956.599976,984,984,1289557
8/5/2020,989,995,962,969.450012,969.450012,1338993
8/6/2020,980,980,941.650024,945.25,945.25,1285914
8/7/2020,947.299988,947.299988,928,939.25,939.25,1760811
8/10/2020,949.950012,957,931.200012,953.200012,953.200012,1399009
8/11/2020,965,965.25,936.599976,939.650024,939.650024,1211111
8/12/2020,945,1056,936.200012,1034.550049,1034.550049,13462907
8/13/2020,1035,1179,1035,1161,1161,16902218
8/14/2020,1175,1210,1112.25,1139.150024,1139.150024,9420896
8/17/2020,1139,1156.400024,1111,1147.599976,1147.599976,4095837
8/18/2020,1139,1219.800049,1129,1196.599976,1196.599976,7328731
8/19/2020,1210,1231.900024,1190.900024,1215.25,1215.25,3992266
8/20/2020,1199,1228,1188,1199.949951,1199.949951,2246961
8/21/2020,1219.050049,1222.550049,1164.75,1173.449951,1173.449951,2023269
8/24/2020,1184,1192.949951,1146.300049,1157.650024,1157.650024,2005997
8/25/2020,1171,1205.599976,1161,1166.199951,1166.199951,2968889
8/26/2020,1190,1190,1166.199951,1175.400024,1175.400024,1410231
8/27/2020,1180,1190.400024,1169.400024,1185.699951,1185.699951,1406908
8/28/2020,1196.75,1207.5,1176.599976,1183.800049,1183.800049,1589919
8/31/2020,1208,1253,1171.050049,1199.150024,1199.150024,4667063
9/1/2020,1205.300049,1236.849976,1190.449951,1202.449951,1202.449951,2086945
9/2/2020,1203,1272,1202.449951,1247.300049,1247.300049,3490729
9/3/2020,1270,1306,1254.300049,1282.300049,1282.300049,3968632
9/4/2020,1249.699951,1311.150024,1240.099976,1257.150024,1257.150024,3738928
9/7/2020,1250,1267.75,1224,1229.349976,1229.349976,2080978
9/8/2020,1242.25,1302.5,1241,1251.650024,1251.650024,5229214
9/9/2020,1251.650024,1255.900024,1208.199951,1248.5,1248.5,2711297
9/10/2020,1259.900024,1284.849976,1250,1257.949951,1257.949951,1811361
9/11/2020,1265,1301,1238,1294.449951,1294.449951,2601353
9/14/2020,1300,1328.349976,1290,1321.150024,1321.150024,3945158
9/15/2020,1330,1355,1320.800049,1343.550049,1343.550049,2052714
9/16/2020,1351.900024,1353.050049,1313,1318.75,1318.75,1986263
9/17/2020,1317,1338,1310.050049,1326.199951,1326.199951,1648186
9/18/2020,1330,1334.900024,1303.050049,1315.199951,1315.199951,1734743
9/21/2020,1321.699951,1350.800049,1286.599976,1297.849976,1297.849976,2360841
9/22/2020,1285.150024,1286,1208.099976,1234.599976,1234.599976,2509560
9/23/2020,1235.800049,1298.449951,1235.800049,1282.699951,1282.699951,3291128
9/24/2020,1259.949951,1264.199951,1180.849976,1197.300049,1197.300049,2942190
9/25/2020,1217.949951,1251,1196.550049,1241.699951,1241.699951,1339125
9/28/2020,1255.550049,1284,1241,1275.400024,1275.400024,1211785
9/29/2020,1288.949951,1288.949951,1224.050049,1238.800049,1238.800049,1466619
9/30/2020,1238.800049,1260.949951,1220.150024,1249.099976,1249.099976,1406382
10/1/2020,1251,1283.5,1251,1269.400024,1269.400024,1036579
10/5/2020,1271.300049,1329,1265.300049,1297.400024,1297.400024,2422851
10/6/2020,1308,1344.900024,1300,1330.550049,1330.550049,2414466
10/7/2020,1333,1344.949951,1307,1337.75,1337.75,1347200
10/8/2020,1341.300049,1356.849976,1315.5,1330.849976,1330.849976,1269597
10/9/2020,1339.800049,1394.449951,1323.800049,1367.199951,1367.199951,2879497
10/12/2020,1370,1389.75,1355.199951,1380.300049,1380.300049,1294658
10/13/2020,1383.949951,1396,1356.400024,1365.349976,1365.349976,1610413
10/14/2020,1359.949951,1378,1322.25,1342.599976,1342.599976,1427546
